UniprotID_1,UniprotID_2
P16333,P09619
P16333,Q13153
P16333,P00519
P15941,P17931
P15941,Q05397
P15941,P04637
P15941,Q15796
P15941,P12931
P15941,P45983
P15941,P00519
Q00722,Q16539
Q5JWF2,P32241
Q5JWF2,P16473
Q5JWF2,P22888
Q5JWF2,P47871
Q5JWF2,P34998
Q5JWF2,P30542
Q5JWF2,P50406
Q5JWF2,P13945
Q5JWF2,P43119
Q5JWF2,P30518
Q5JWF2,Q13258
Q5JWF2,Q08828
P63092,P32241
P63092,P16473
P63092,P43119
P63092,Q13258
P63092,P22888
P63092,P50406
P63092,P47871
P63092,P34998
P63092,P30518
P63092,P13945
P63092,P30542
P63092,P27986
P63092,O15169
P63092,Q08462
P63092,O95622
P63092,Q08828
P84996,P32241
P84996,P16473
P84996,P43119
P84996,Q13258
P84996,P22888
P84996,P50406
P84996,P47871
P84996,P34998
P84996,P30518
P84996,P13945
P84996,P30542
O95467,P32241
O95467,P16473
O95467,P43119
O95467,Q13258
O95467,P22888
O95467,P50406
O95467,P47871
O95467,P34998
O95467,P30518
O95467,P13945
O95467,P30542
P63096,O14939
P63096,O95379
P63096,Q08828
P63096,P12931
P63096,P07948
P63096,P08631
P63096,P09769
P63096,P50150
P63096,O14775
P63096,O43306
P63096,O95622
P63096,P08253
P42336,Q8IUC6
P42336,Q05513
P42336,P32927
P42336,P55196
P42336,P16949
P42336,P06748
P42336,P16104
P42336,P27986
P42336,P49841
P42336,P09493
P42336,P23443
P42336,O15530
P42336,P46108
P42336,P63000
P42336,Q14289
P42336,P43405
P42336,P15498
P42336,Q05397
P42336,P22681
P42336,O43184
P42336,P56945
P42336,O75815
P42336,P01112
P42336,Q9Y243
P42336,P31751
P42336,P31749
P42336,Q13480
P42336,Q06124
P42336,P35568
P42336,P12931
P29992,Q16539
P29992,Q9NQ66
P29992,Q00722
P29992,P42336
Q6ZUJ8,P48736
Q6ZUJ8,P42336
Q6ZUJ8,P27986
Q6ZUJ8,P42338
P09619,P42684
P09619,Q07912
P09619,P42229
P09619,Q13480
P09619,Q05655
P09619,P34947
P09619,Q9H2G2
P09619,P27986
P09619,O43561
P09619,Q9Y4H2
P09619,P22681
P09619,Q3V6T2
P09619,P06241
P09619,Q14451
P09619,P15941
P09619,Q13769
P09619,P12931
P09619,P16144
P09619,P09619
P09619,P62993
P09619,P01127
P09619,Q05397
P09619,P18031
P09619,O14745
P09619,O14492
P09619,O43639
P09619,P46108
P09619,P20936
P09619,Q13588
P09619,P16333
P09619,Q06124
P09619,P19174
P09619,P16591
P09619,P29353
P09619,P16234
P09619,P00519
O15162,P29353
P19174,Q9UQM7
P19174,P19174
P19174,P42229
P19174,P16220
P19174,Q9UKW4
P19174,P52735
P19174,Q14118
P19174,Q07889
P19174,P17252
P19174,P43405
P19174,P06241
P19174,P07948
P19174,P12931
P19174,P17612
P19174,O43561
P19174,P61586
P19174,P15498
P19174,P00533
P19174,P00519
P24928,Q9Y5B0
Q13115,Q13164
Q13115,P49137
Q13115,Q16539
Q13115,P45984
Q13115,P45983
Q13115,P27361
Q13115,P28482
Q13177,P33151
Q13177,Q13233
Q13177,O14950
Q13177,Q8IYU2
Q13177,Q14247
Q13177,Q16659
Q13177,P31152
Q13177,P19105
Q13177,Q9NPP4
Q13177,P10275
Q13177,P01106
Q13177,O15143
Q13177,O15392
Q13177,P23528
Q13177,Q15746
Q13177,P17600
Q13177,P08670
Q13177,P62753
Q13177,Q15052
Q13177,Q14155
Q13177,P16333
Q13177,P42574
Q13177,P24844
Q13177,P62805
Q13177,Q04637
Q13177,Q05682
Q13177,Q15796
Q13177,Q70Z35
Q13177,P49023
Q13177,P35240
Q13177,P01236
Q13177,Q13177
Q13177,P12931
Q13177,Q9BUB5
Q13177,P05412
Q13177,P55210
Q13177,P36507
Q13177,Q02750
Q13177,P04049
Q13177,P60953
Q13177,P00519
P01215,P29474
P01215,P23945
P01215,P16473
P01215,P22888
P17535,Q16656
P17535,Q16236
P07858,P46527
P07858,P00797
P07858,P05019
P07858,P02818
P07858,P55957
Q9H4A6,P23443
Q9UIG0,P16104
Q7Z6J0,P15153
Q7Z6J0,Q16584
Q7Z6J0,Q9UQF2
Q7Z6J0,P45983
Q7Z6J0,O14733
Q7Z6J0,Q12852
Q7Z6J0,P45985
Q7Z6J0,Q02779
Q15181,P31749
O60285,P38936
O60285,P55212
O60285,P53350
O60285,P10636
O60285,P04637
O60285,O14974
O60285,O95835
Q7Z6Z7,Q07820
Q7Z6Z7,P01106
P20807,P25963
P20807,P10636
P20807,P49841
P20807,Q15078
P20807,P49840
Q15078,P09429
Q15078,P15311
Q15078,Q99719
Q15078,O75553
Q15078,Q13224
Q15078,Q92558
Q15078,Q9UD71
Q15078,P37231
Q15078,Q16643
Q15078,Q13315
Q15078,P04156
Q15078,Q16555
Q15078,Q8IWU2
Q15078,Q00535
Q16828,Q13164
Q16828,P06401
Q16828,P98177
Q16828,A8MYZ6
Q16828,Q12778
Q16828,O43524
Q16828,P27361
Q16828,P28482
Q16828,Q16659
Q16620,P18031
Q16620,Q13009
Q16620,P19174
Q16620,Q00535
Q16620,Q14289
Q16620,P78536
Q16620,Q16620
Q16620,Q05397
Q16620,P16144
Q16620,O43559
Q16620,P62993
Q16620,P34130
Q16620,P22001
Q16620,P35568
Q16620,Q9Y4H2
Q16620,P29353
Q16620,O43639
Q16620,Q92529
Q16620,P06241
Q16620,P23560
P49715,P01106
P49715,P22415
P49715,Q99062
P49715,P07333
P49715,P17947
P49715,P08571
P49715,P05164
P49715,P15509
P49715,P61626
P49715,P08246
P49715,P02788
P49715,P49279
Q05516,P26951
Q05516,Q02363
Q05516,Q99684
Q05516,Q16828
Q05516,P01106
Q05516,P20248
Q05516,P49715
Q13562,Q16620
Q13562,P38936
Q15911,P02771
Q15911,Q13562
P10276,P31749
P10276,P00533
P10276,P48552
P10276,P10827
P10276,P22736
P10276,P35222
P10276,Q92731
P10276,P48443
P10276,P28702
P10276,P19793
P10276,P03372
Q9UD71,P27918
Q9UD71,Q9UD71
Q9UD71,P35612
Q9UD71,P36873
Q9UD71,P62136
P48552,P10275
P48552,P04150
P48552,Q07869
P48552,P28702
P48552,P10276
P48552,P03372
P11831,P11831
P11831,Q92934
P11831,P10415
P11831,P05231
P11831,P35354
O75444,P14921
O75444,P10242
O75444,P02511
O75444,P02489
O75444,Q16236
O75444,P22301
P25774,P02818
P25774,P55957
P43235,P09486
P43235,P55957
Q96RL1,P38398
P09668,P02818
P09668,P55957
P10636,P17676
P10636,P10636
Q9H4L4,Q09472
Q16555,Q16555
Q16555,Q71U36
Q16555,P68363
P61968,P38398
P06748,P10914
P06748,P61073
P06748,P10144
P06748,P04637
P06748,O14965
P06748,P14618
P06748,P43246
P06748,P49841
P06748,P06493
P06748,Q8N726
P06748,P42771
Q9UM07,P62805
Q9UM07,P06748
Q9UM07,P68431
Q12770,O15503
P15309,P04626
P07288,P17931
P07288,P17936
P07288,P19235
P20151,P05154
P20151,Q02383
P20151,P05121
P20151,P01011
Q99801,Q13547
Q99801,Q9Y243
Q99801,P31751
Q99801,P31749
P55075,P34925
P55075,Q16620
P55075,Q16288
P55075,P04629
P55075,P29376
P55075,Q6ZMQ8
P55075,Q8IWU2
P55075,P36888
P55075,P22607
P55075,Q15303
P55075,P21860
P55075,P29323
P55075,P54762
P55075,P54764
P55075,P54760
P55075,P29320
P55075,P29322
P55075,P54756
P55075,Q9UF33
P55075,P04626
P55075,P21709
P55075,P29317
P55075,P00533
P55075,Q08345
P55075,Q16832
P55075,P07333
P55075,Q9UM73
P55075,Q13308
P55075,P35916
P55075,P17948
P55075,P35968
P55075,P30530
P55075,Q06418
P55075,P35590
P55075,Q02763
P55075,Q01974
P55075,P08922
P55075,Q01973
P55075,Q04912
P55075,P07949
P55075,P16234
P55075,P09619
P55075,O15146
P55075,Q12866
P55075,P08581
P55075,P06213
P55075,P10721
P55075,P14616
P55075,P08069
P55075,P11362
P55075,P22455
P55075,P54753
P55075,Q15375
P55075,P21802
Q13451,P04150
P25116,Q3V6T2
P25116,P10636
P25116,Q8TEW0
P25116,P78352
P25116,O14974
P25116,P49841
P25116,Q14432
P25116,O95837
P25116,P50148
P25116,Q03113
P25116,P19086
P25116,P08754
P25116,P09471
P25116,P30679
P25116,P63096
P25116,Q14344
P29353,Q99704
P29353,P27986
P29353,P45983
P29353,P28482
P29353,Q13480
P29353,Q13418
P29353,P60484
P29353,P17706
P29353,P43405
P29353,P43403
P29353,P06213
P29353,P08069
P29353,P42336
P29353,Q07889
P29353,Q05397
P29353,P62993
P29353,P12931
P29353,Q92835
P29353,Q13588
P29353,P06241
P29353,P00519
P29353,O43524
P61289,Q9Y6Q9
P61289,Q8N726
P61289,P42771
P61289,P38936
Q6IWH7,P06400
P11802,P15923
P11802,P26358
P11802,Q8N726
P11802,Q16543
P11802,P49715
P11802,P23760
P11802,O15527
P11802,P51587
P11802,Q9Y4H2
P11802,P49023
P11802,Q9BQA1
P11802,P04179
P11802,O00311
P11802,P49815
P11802,P06493
P11802,Q96KS0
P11802,Q92879
P11802,P06748
P11802,P46527
P11802,Q12778
P11802,P17480
P11802,Q08999
P11802,O15151
P11802,O43791
P11802,P43694
P11802,Q8IZL8
P11802,Q13761
P11802,P15172
P11802,Q06830
P11802,Q14814
P11802,Q9NS23
P11802,P06400
P11802,Q02078
P11802,P38398
P11802,P28749
P11802,P42771
P11802,P38936
P11802,Q08050
P11802,P84022
P11802,Q06413
P11802,P15173
P11802,P30279
P11802,P24385
P11802,P30281
Q5VVJ2,P0C0S5
P20823,P42345
P20823,P03372
P42773,P11802
P42773,Q00534
P17980,P37840
P17980,Q8N726
P17980,P42771
Q00534,Q92879
Q00534,Q00534
Q00534,Q08050
Q00534,Q05682
Q00534,P10415
Q00534,P49715
Q00534,Q06413
Q00534,O43524
Q00534,Q6R6M4
Q00534,Q9GZM8
Q00534,Q13315
Q00534,Q96KS0
Q00534,P06748
Q00534,Q04206
Q00534,P35222
Q00534,P14618
Q00534,P06400
Q00534,Q06830
Q00534,P46527
Q00534,Q08999
Q00534,P38936
Q00534,Q01196
Q00534,P30281
Q00534,P30279
Q00534,Q8N726
Q00534,P42771
Q00534,P42773
Q00534,P55273
P55273,P11802
P55273,Q00534
O43823,O15379
Q13393,P84077
Q13393,P50570
Q13393,P63000
Q13393,P12814
Q13393,P60709
Q13393,P17252
Q13393,P61586
Q9NRA0,Q13547
Q9NRA0,Q92769
P51692,O14512
Q9NSA3,P35222
O60936,Q07812
O60936,P25445
O60936,Q13158
Q9UBR4,P23528
Q9UBR4,Q96A47
Q9UBR4,P61371
Q86WX3,Q96EB6
P22415,O14672
P28562,Q15759
P28562,P53779
P28562,P10275
P28562,O43524
P28562,P45984
P28562,P27361
P28562,P45983
P28562,P28482
P28562,Q9NVI1
P28562,Q16539
P42229,O14512
P42229,P42229
P42229,Q9Y6K1
P42229,Q9BZS1
P42229,P52333
P42229,Q07817
P42229,P05814
P42229,O14965
Q8WY41,Q92769
Q06124,P10912
Q06124,Q06124
Q06124,P49815
Q06124,Q9H5V8
Q06124,P17948
Q06124,P04626
Q06124,P10721
Q06124,P35968
Q06124,P51692
Q06124,P16581
Q06124,P00533
Q06124,Q13017
Q06124,Q9Y6R4
Q06124,Q9NWQ8
Q06124,O43597
Q06124,Q9UKW4
Q06124,Q14451
Q06124,Q07889
Q06124,P52735
Q06124,P15498
Q06124,Q14289
Q06124,P06241
Q06124,P06213
Q06124,P32927
Q06124,P17252
Q06124,O95297
Q06124,P01116
Q06124,Q05397
Q06124,P01111
Q06124,P12931
Q06124,Q99683
Q06124,P31260
Q06124,P35221
Q06124,P35568
Q06124,P01112
Q06124,P42336
Q06124,P49023
Q06124,O43609
Q06124,P62993
Q06124,O00459
Q06124,P27986
Q06124,Q9UQC2
Q06124,Q8WU20
Q06124,P09619
Q06124,P40763
Q06124,P42229
Q06124,P78324
Q06124,P08069
Q06124,P52333
Q06124,P42224
Q06124,P23458
Q06124,O60674
Q06124,Q13480
Q06124,O14746
P35968,P46940
P35968,P42224
P35968,P33151
P35968,P35916
P35968,P29474
P35968,P17948
P35968,P22681
P35968,P07737
P35968,P12931
P35968,Q05397
P35968,P16144
P35968,P29350
P35968,P35968
P35968,P62993
P35968,P49767
P35968,P15692
P35968,P19174
P35968,P29353
P35968,P08758
P35968,P98077
P17706,O43521
P17706,P07333
P17706,P10912
P17706,P09619
P17706,Q03135
P17706,P51692
P17706,P08648
P17706,Q02790
P17706,P06241
P17706,P00533
P17706,P12931
P17706,O00401
P17706,P08581
P17706,P29353
P17706,P17302
P17706,P42226
P17706,P52333
P17706,P06213
P17706,P42229
P17706,P23458
P17706,P35968
P17706,P42224
P17706,P40763
Q53HL2,Q96CF2
Q9NQS7,Q9NQS7
Q9NQS7,O43683
Q9NQS7,Q96GD4
Q9NQS7,P53350
Q6PGQ7,O14965
Q6PGQ7,P53350
P11362,Q9UBW7
P11362,Q9NP31
P11362,P20930
P11362,P09769
P11362,P21802
P11362,P18669
P11362,P14618
P11362,P21860
P11362,P19174
P11362,Q9Y2J4
P11362,Q9P0J1
P11362,P51812
P11362,P24752
P11362,P13591
P11362,Q05397
P11362,P16144
P11362,Q14247
P11362,O60506
P11362,P62993
P11362,P12034
P11362,P55075
P11362,P09038
P11362,P11362
P11362,Q15118
P11362,P56945
P11362,P00338
P11362,Q15464
P11362,Q14449
P11362,Q8WU20
P11362,P05230
Q9HCN2,P04637
Q9HCN2,P99999
Q99638,Q07817
Q99638,P10415
Q99638,Q92547
O75943,Q13535
O75943,Q13315
O75943,Q99638
Q9H5I1,P16104
Q9H5I1,P68431
P46937,P46937
P46937,O14640
P46937,P35222
P46937,P28347
P46937,Q99594
P46937,Q15561
P46937,Q15562
P46937,Q15797
P46937,Q13950
P46937,O15105
P46937,O15350
P46937,Q96J02
O43255,O43255
O43255,Q9Y6H5
O43255,P52735
O43255,Q9H2X6
Q9Y6I7,Q9H2X6
Q9HCI7,P04637
Q9ULW0,Q8NHV4
Q9ULW0,O14965
Q9ULW0,O75330
Q9NSV4,P49450
Q9H0H5,P60953
Q9H8V3,P61586
Q9H8V3,P60953
Q149N8,Q15819
Q149N8,P12004
Q13216,Q03468
Q13216,P23025
Q13216,Q9HCS7
Q13216,Q15560
Q13216,P05114
P46934,P21860
P46934,Q13191
P46934,P51170
P46934,P60484
P46934,P08069
P46934,P62875
P29323,Q92823
P29323,O94989
P29323,Q13009
P29323,Q13224
P29323,P34741
P29323,P29323
P29323,Q05397
P29323,P16144
P29323,P10301
P29323,P62993
P29323,P52803
P29323,P55196
P29323,Q15811
P29323,O43426
P29323,P00519
P29323,P20936
P29323,P12931
P29323,P98172
P29323,P52799
P22466,Q8TDV0
P22466,O60755
P22466,O43603
P22466,P47211
P20290,P29323
P20290,P22466
P49450,P49450
P49450,Q96GD4
Q5VTD9,P38936
Q9NYZ3,P04637
P51587,O14757
P51587,Q9Y253
P51587,Q06609
Q13619,P49815
Q13619,P12004
P51946,Q92759
P51946,P51946
P51946,P10276
P51946,P50750
P51946,P06493
P51946,P24941
P51946,Q01094
P51946,P50613
P50613,Q9NYV4
P50613,Q15797
P50613,P18074
P50613,Q13888
P50613,P32780
P50613,P51948
P50613,P37231
P50613,P19447
P50613,O60885
P50613,P07101
P50613,Q00534
P50613,Q00535
P50613,P38936
P50613,Q9UPZ9
P50613,P50613
P50613,Q14847
P50613,P14859
P50613,P50750
P50613,P13631
P50613,Q9BYE7
P50613,P10275
P50613,P11802
P50613,P21127
P50613,P03372
P50613,P24941
P50613,P04637
P50613,Q9H0D6
P50613,P49736
P50613,Q01094
P50613,P06493
P50613,Q13285
P50613,P24928
P50613,P10276
P50613,P51946
Q9H160,P29474
Q9H160,P61201
Q9H160,P04637
Q9H160,Q09472
P23511,P08047
P23511,Q9ULW8
Q99759,Q13546
Q99759,O43318
Q99759,P25963
Q99759,Q9UHV9
Q99759,P27348
Q99759,Q04917
Q99759,P62258
Q99759,P63104
Q99759,P31946
Q99759,P61981
Q99759,Q16543
Q99759,Q13480
Q99759,P07900
Q99759,P08238
Q99759,Q9Y4K3
Q99759,P57078
Q99759,Q13501
Q99759,O15111
Q99759,Q99683
Q99759,P08151
Q99759,Q99759
Q99759,Q6Q0C0
Q99759,P53805
Q99759,P45985
Q99759,P46734
Q99759,O14920
Q99759,Q8IVH8
Q99759,Q13163
Q13163,Q05397
Q13163,Q13164
Q13163,Q99759
Q99741,P24941
O75496,Q9H211
O75496,O96017
O75496,Q99741
Q93008,Q07820
Q93008,Q9NRM1
Q93008,P35222
Q93008,Q13485
Q93008,P42566
Q93008,Q16637
Q93008,Q9H992
P22736,P51812
P22736,Q92570
P22736,P43354
P22736,P10589
P22736,P04150
P22736,P24468
Q13164,Q15349
Q13164,P51812
Q13164,Q12959
Q13164,P31946
Q13164,Q92886
Q13164,Q9ULJ3
Q13164,P0C264
Q13164,Q86VQ1
Q13164,Q9HAU4
Q13164,Q05397
Q13164,O43524
Q13164,P01100
Q13164,P49841
Q13164,P19793
Q13164,Q14934
Q13164,Q15256
Q13164,O00141
Q13164,P29590
Q13164,Q13164
Q13164,Q14814
Q13164,P14921
Q13164,P17302
Q13164,Q15418
Q13164,Q13163
Q13164,Q02078
Q13164,Q06413
Q13164,P22736
P60709,P42226
P60709,P61586
P60709,P17252
P60709,Q14247
P60709,P00519
P60709,O15144
P60709,P23528
P60709,Q13393
Q14674,O60216
Q14674,Q14683
P33981,P10636
P33981,P07900
P33981,Q8NG31
P33981,Q92903
P33981,O43683
P33981,Q6IBW4
P33981,Q00987
P33981,P41208
P33981,Q15796
P33981,Q9Y5T5
P33981,Q96PE2
P33981,P54132
P33981,Q96E14
P33981,Q9Y6D9
P33981,O60566
P33981,O96017
P33981,P04637
P33981,P33981
P33981,P38646
P33981,P00519
P33981,Q53HL2
P33981,O95359
P33981,O43663
Q8NB78,P68431
O95239,O43663
O43683,Q9Y6B7
O43683,O00203
O43683,Q10567
O43683,P0C0S8
O43683,P54274
O43683,P16104
O43683,Q16777
O43683,P04637
O43683,O43684
O43683,O43683
O43683,P53350
O43683,Q14683
O43683,Q12834
Q6ZMT4,P10275
Q8N3Y1,P24385
Q7L590,O94761
Q7L590,P09884
P30279,P06400
P30279,P11802
P30279,Q00534
P10244,P06493
P10244,P14635
Q9NYK1,Q5S007
Q9NYK1,Q9BXR5
Q9NYK1,Q9Y2C9
Q9NYK1,O60603
Q9NYK1,Q9NR97
Q9NYK1,O00206
Q9NYK1,O15455
Q9NYK1,Q9NR96
Q9NYK1,Q9NYK1
Q9NYK1,O60602
Q9NYK1,Q15399
Q9NYK1,Q86XR7
Q9NYK1,Q99836
Q9NR96,P51617
Q9NR96,Q5S007
Q9NR96,P43405
Q9NR96,Q06187
Q9NR96,P42224
Q9NR96,Q9BXR5
Q9NR96,Q9Y2C9
Q9NR96,O60603
Q9NR96,Q9NR97
Q9NR96,O00206
Q9NR96,O15455
Q9NR96,Q9NR96
Q9NR96,Q9NYK1
Q9NR96,O60602
Q9NR96,Q15399
Q9NR96,Q86XR7
Q9NR96,Q99836
P02778,P51677
P02778,P31431
P02778,P49682
Q12834,Q9UJX2
Q12834,P78396
Q12834,Q9UJX6
Q12834,P30260
Q12834,Q9UM11
Q12834,Q9NYG5
Q12834,P20248
O60566,Q10567
O60566,Q9Y6B7
O60566,O00203
O60566,Q02224
O60566,O43684
O60566,O60566
O60566,P51587
O60566,Q12834
Q96GD4,Q5UIP0
Q96GD4,Q8TEW0
Q96GD4,Q9BXS6
Q96GD4,O14950
Q96GD4,P62917
Q96GD4,Q99879
Q96GD4,Q92538
Q96GD4,Q6NZI2
Q96GD4,Q9BW61
Q96GD4,Q9Y2R4
Q96GD4,P58876
Q96GD4,P05204
Q96GD4,Q9H6F5
Q96GD4,P06899
Q96GD4,O76021
Q96GD4,Q6DRA6
Q96GD4,O00571
Q96GD4,P98179
Q96GD4,P08238
Q96GD4,Q8TE77
Q96GD4,Q9H788
Q96GD4,P18615
Q96GD4,Q53SF7
Q96GD4,Q96PK6
Q96GD4,P46783
Q96GD4,Q99877
Q96GD4,P46778
Q96GD4,O15523
Q96GD4,P38159
Q96GD4,Q9Y5B9
Q96GD4,Q5QNW6
Q96GD4,Q96E39
Q96GD4,Q8NEY8
Q96GD4,P33778
Q96GD4,O00566
Q96GD4,Q9NQZ2
Q96GD4,P78527
Q96GD4,Q14980
Q96GD4,Q9P227
Q96GD4,Q93079
Q96GD4,Q16778
Q96GD4,P05787
Q96GD4,Q15149
Q96GD4,P82970
Q96GD4,O60814
Q96GD4,Q6DN03
Q96GD4,Q8IVT2
Q96GD4,Q5T5U3
Q96GD4,P23527
Q96GD4,Q9Y520
Q96GD4,Q9UJ70
Q96GD4,Q8WWI1
Q96GD4,Q09666
Q96GD4,Q02224
Q96GD4,P24844
Q96GD4,P16615
Q96GD4,Q9Y4K1
Q96GD4,Q9UMX9
Q96GD4,P10412
Q96GD4,P10916
Q96GD4,O95229
Q96GD4,Q8IX90
Q96GD4,P16104
Q96GD4,P54274
Q96GD4,P14618
Q96GD4,P51608
Q96GD4,O95239
Q96GD4,Q69YH5
Q96GD4,P53350
Q96GD4,P16949
Q96GD4,Q8TF76
Q96GD4,Q71DI3
Q96GD4,Q16695
Q96GD4,Q12888
Q96GD4,Q9NP77
Q96GD4,P45973
Q96GD4,Q8NEM2
Q96GD4,Q9UBB4
Q96GD4,Q9NYP9
Q96GD4,Q53HL2
Q96GD4,Q13761
Q96GD4,O95235
Q96GD4,P35659
Q96GD4,Q8WYJ6
Q96GD4,Q9Y266
Q96GD4,P14136
Q96GD4,Q96FF9
Q96GD4,P46013
Q96GD4,P62807
Q96GD4,O60879
Q96GD4,Q9BQG0
Q96GD4,Q13315
Q96GD4,Q9UPY8
Q96GD4,Q08J23
Q96GD4,Q3KR16
Q96GD4,Q9NS23
Q96GD4,P56524
Q96GD4,Q8WWK9
Q96GD4,Q96GD4
Q96GD4,P25490
Q96GD4,Q8IX03
Q96GD4,Q9UKV0
Q96GD4,Q8NG31
Q96GD4,Q9H410
Q96GD4,P04637
Q96GD4,O14777
Q96GD4,Q96CF2
Q96GD4,P84243
Q96GD4,Q9UQL6
Q96GD4,Q9Y2I6
Q96GD4,P17661
Q96GD4,Q99661
Q96GD4,O95072
Q96GD4,P08670
Q96GD4,Q9H0H5
Q96GD4,Q02241
Q96GD4,O15392
Q96GD4,Q9NQS7
Q96GD4,P06400
Q96GD4,P68431
Q96GD4,P49450
Q9UJX3,Q9UM11
Q9UJX3,Q9UM13
Q9UJX3,Q9UJX2
Q9UJX3,Q13042
Q9UJX3,Q9UJX4
Q9UJX3,Q9UJX5
Q9UJX3,P30260
Q9UJX3,Q9UJX6
Q9UJX3,Q9H1A4
Q13257,Q12834
Q13257,Q9UJX3
Q8TAQ5,P04637
Q8TAQ5,Q13547
Q9Y4R8,Q13315
Q9Y4R8,P42345
P18858,P12004
P18858,P24941
P49916,P18887
P05204,Q86U86
P10071,P10071
P10071,Q93074
Q8IUD6,O95786
P21359,Q00987
P21359,P01111
P21359,P01112
Q08050,P06493
Q08050,P08253
Q08050,P30305
Q08050,P30304
Q08050,P14635
Q08050,P49454
Q08050,Q96GD4
Q08050,P53350
Q08050,P30307
P02763,P51681
Q9NWT6,P27540
Q9NWT6,Q04721
Q9NWT6,Q99466
Q9NWT6,Q9UM47
Q9NWT6,P46531
Q9NWT6,Q09472
Q9NWT6,Q99814
Q9NWT6,Q16665
Q96QB1,O43521
P78396,Q01094
Q00613,P63165
Q00613,P34932
Q00613,O95352
Q00613,P14625
Q00613,P0DMV9
Q00613,P78527
P29372,Q9UIS9
P29372,P03372
P25490,P01106
P25490,P04637
P25490,Q04721
P25490,P46531
P25490,Q99466
P25490,Q9UM47
P25490,P13569
P25490,P25445
P25490,P06400
Q9NR97,Q9BXR5
Q9NR97,Q9Y2C9
Q9NR97,O60603
Q9NR97,Q9NR97
Q9NR97,O00206
Q9NR97,O15455
Q9NR97,Q9NR96
Q9NR97,Q9NYK1
Q9NR97,O60602
Q9NR97,Q15399
Q9NR97,Q86XR7
Q9NR97,Q99836
Q9BXR5,Q9BXR5
Q9BXR5,Q9Y2C9
Q9BXR5,O60603
Q9BXR5,Q9NR97
Q9BXR5,O00206
Q9BXR5,O15455
Q9BXR5,Q9NR96
Q9BXR5,Q9NYK1
Q9BXR5,O60602
Q9BXR5,Q15399
Q9BXR5,Q86XR7
Q9BXR5,Q99836
Q9Y243,Q9UHC7
Q9Y243,Q8TEH3
Q9Y243,P40818
Q9Y243,Q9UBS0
Q9Y243,Q13950
Q9Y243,Q92794
Q9Y243,P49840
Q9Y243,P49815
Q9Y243,Q9UL18
Q9Y243,Q96ST2
Q9Y243,P55196
Q9Y243,Q6ZWJ1
Q9Y243,Q9NWV8
Q9Y243,Q7Z589
Q9Y243,O14757
Q9Y243,Q15121
Q9Y243,P84022
Q9Y243,P26358
Q9Y243,O75376
Q9Y243,P04792
Q9Y243,Q15942
Q9Y243,P78362
Q9Y243,Q00987
Q9Y243,P46937
Q9Y243,P12755
Q9Y243,P21453
Q9Y243,Q9Y3C5
Q9Y243,Q01860
Q9Y243,P14598
Q9Y243,O15151
Q9Y243,Q12906
Q9Y243,Q9UQC2
Q9Y243,O15111
Q9Y243,P55211
Q9Y243,P54253
Q9Y243,Q86V81
Q9Y243,O60285
Q9Y243,P51617
Q9Y243,P49760
Q9Y243,Q9UKV8
Q9Y243,P98170
Q9Y243,Q15672
Q9Y243,P10276
Q9Y243,P63000
Q9Y243,O14746
Q9Y243,P23769
Q9Y243,P17542
Q9Y243,Q7Z6J0
Q9Y243,Q99683
Q9Y243,Q7L5N1
Q9Y243,O60825
Q9Y243,Q05195
Q9Y243,P19367
Q9Y243,Q04912
Q9Y243,Q99490
Q9Y243,Q07352
Q9Y243,Q05513
Q9Y243,O15119
Q9Y243,Q13370
Q9Y243,P04150
Q9Y243,P15311
Q9Y243,Q15910
Q9Y243,P23588
Q9Y243,P16220
Q9Y243,P45985
Q9Y243,P35226
Q9Y243,P22736
Q9Y243,Q16875
Q9Y243,P15056
Q9Y243,O43464
Q9Y243,Q9BVI0
Q9Y243,P42345
Q9Y243,P67809
Q9Y243,P35222
Q9Y243,O15519
Q9Y243,P56279
Q9Y243,P84243
Q9Y243,Q09472
Q9Y243,P56178
Q9Y243,P10275
Q9Y243,P04049
Q9Y243,Q13188
Q9Y243,Q8TDD2
Q9Y243,P62136
Q9Y243,Q9UBK2
Q9Y243,A8MYZ6
Q9Y243,Q12778
Q9Y243,Q16584
Q9Y243,P49918
Q9Y243,P09651
Q9Y243,P08670
Q9Y243,P53804
Q9Y243,P46527
Q9Y243,Q13043
Q9Y243,Q96S44
Q9Y243,Q92945
Q9Y243,P55072
Q9Y243,Q53EL6
Q9Y243,P98177
Q9Y243,Q9H4A3
Q9Y243,Q9Y2I7
Q9Y243,P03372
Q9Y243,P15976
Q9Y243,P24941
Q9Y243,P29474
Q9Y243,Q9UBP6
Q9Y243,Q9Y261
Q9Y243,P38398
Q9Y243,P07550
Q9Y243,O60343
Q9Y243,P41279
Q9Y243,Q04759
Q9Y243,P38936
Q9Y243,O43524
Q9Y243,P49841
Q9Y243,Q92934
Q9Y243,Q96B36
Q96CA5,P42574
Q96CA5,Q9NR28
Q03468,P27695
Q03468,Q96FI4
Q03468,P28715
Q03468,Q9HCS7
Q03468,P04637
Q16513,O43639
Q16513,P16333
Q16513,P31749
Q16513,P06730
Q16513,O15553
Q16513,Q12923
Q16513,P30305
P61978,P49841
P61978,P04637
O60603,P58753
O60603,P63000
O60603,P42345
O60603,Q5S007
O60603,P03372
O60603,Q9BXR5
O60603,O60603
O60603,Q9NR97
O60603,O00206
O60603,O15455
